timestamp,corridor_id,corridor_name,curr_precip_mm,forecast_rain_6h_sum_mm,forecast_rain_max_intensity_mm,forecast_precip_prob_max,wind_speed_kmh,wind_gust_kmh,visibility_km,severe_weather_flag,antecedent_rain_24h_mm,antecedent_rain_72h_mm,elevation_m,slope_angle_deg,terrain_type,road_class,historical_vulnerability_score,is_monsoon_season,month_of_year,hour_of_day,active_incidents_nearby_15km,disruption_within_6h
2025-07-28T12:00:00+00:00,SH-4,Haflong Hill Cut Route,0.0,0.0,0.0,12.6,28.3,42.8,7.8,0,39.5,100.5,840.2,21.9,Steep Ghat,state_highway,0.694,1,7,12,0,0
2025-07-28T17:00:00+00:00,NH-2,Guwahati-Shillong-Imphal,0.0,0.0,0.0,6.4,23.7,38.9,12.0,0,72.2,189.6,1424.2,35.7,Steep Ghat,national_highway,0.671,1,7,17,3,1
2025-07-28T18:00:00+00:00,RD-NER-01,Tawang Border Access,0.0,0.0,0.0,20.6,7.5,10.7,9.8,0,9.9,50.5,2713.2,37.7,High Mountain Ridge,arterial,0.599,1,7,18,0,0
2025-07-28T22:00:00+00:00,NH-29,Dimapur-Kohima Corridor,0.0,8.7,4.3,63.0,18.5,26.2,9.8,0,28.1,68.9,1462.1,36.3,Steep Ghat,national_highway,0.838,1,7,22,2,0
2025-07-29T00:00:00+00:00,SH-4,Haflong Hill Cut Route,8.4,45.9,23.4,100.0,31.9,54.4,7.8,0,62.5,216.2,818.3,37.4,Steep Ghat,state_highway,0.829,1,7,0,2,1
2025-07-29T01:00:00+00:00,RD-NER-02,Aizawl-Lunglei Ridge Pass,0.6,3.9,1.9,44.3,27.2,41.1,9.5,0,31.7,102.7,1181.5,34.3,Steep Ghat,arterial,0.589,1,7,1,1,0
2025-07-29T05:00:00+00:00,SH-12,Mawkyrwat-Nongstoin Link,0.0,0.0,0.0,17.6,13.7,17.9,12.0,0,35.7,86.7,928.7,23.3,Foothill,state_highway,0.554,1,7,5,0,0
2025-07-29T05:00:00+00:00,RD-NER-02,Aizawl-Lunglei Ridge Pass,0.0,0.0,0.0,22.8,20.5,30.8,9.7,0,92.0,224.6,1118.5,31.9,Steep Ghat,arterial,0.612,1,7,5,0,1
2025-07-29T08:00:00+00:00,SH-12,Mawkyrwat-Nongstoin Link,0.0,0.0,0.0,15.7,22.7,38.4,10.7,0,8.9,43.5,887.8,23.1,Foothill,state_highway,0.592,1,7,8,0,0
2025-07-29T08:00:00+00:00,NH-6,Shillong-Jowai-Silchar,0.0,0.0,0.0,15.9,17.1,24.9,8.7,0,40.9,117.6,1290.9,35.3,Steep Ghat,national_highway,0.84,1,7,8,2,1
2025-07-29T13:00:00+00:00,NH-2,Guwahati-Shillong-Imphal,20.6,88.8,43.1,100.0,30.6,43.0,0.4,0,62.8,165.3,1427.7,33.9,Steep Ghat,national_highway,0.709,1,7,13,0,1
2025-07-29T17:00:00+00:00,NH-29,Dimapur-Kohima Corridor,0.0,0.0,0.0,12.3,18.8,31.5,9.9,0,53.5,198.3,1375.6,27.5,Steep Ghat,national_highway,0.847,1,7,17,0,1
2025-07-29T20:00:00+00:00,NH-6,Shillong-Jowai-Silchar,0.0,0.0,0.0,23.3,24.6,42.0,11.1,0,22.2,68.5,1451.8,36.3,Steep Ghat,national_highway,0.834,1,7,20,3,1
2025-07-29T20:00:00+00:00,SH-4,Haflong Hill Cut Route,0.0,1.5,0.7,31.4,26.0,38.4,12.0,0,6.2,16.8,853.6,31.5,Steep Ghat,state_highway,0.8,1,7,20,0,0
2025-07-29T21:00:00+00:00,RD-NER-02,Aizawl-Lunglei Ridge Pass,0.0,3.8,2.0,55.0,16.9,26.5,11.2,0,26.7,77.4,1207.1,41.9,Steep Ghat,arterial,0.72,1,7,21,1,0
2025-07-29T21:00:00+00:00,SH-12,Mawkyrwat-Nongstoin Link,23.6,119.7,71.6,100.0,18.0,28.5,0.9,0,98.9,332.3,874.9,22.0,Foothill,state_highway,0.55,1,7,21,1,1
2025-07-29T23:00:00+00:00,SH-4,Haflong Hill Cut Route,17.7,75.5,45.2,100.0,26.3,43.4,7.9,0,62.9,135.0,852.6,30.8,Steep Ghat,state_highway,0.793,1,7,23,1,1
2025-07-30T01:00:00+00:00,NH-37,Kaziranga Flood Bypass,0.0,0.0,0.0,9.4,20.5,34.7,11.1,0,56.1,110.9,92.5,4.4,Plain,national_highway,0.398,1,7,1,0,0
2025-07-30T04:00:00+00:00,NH-2,Guwahati-Shillong-Imphal,0.0,0.0,0.0,20.6,9.9,15.5,10.7,0,25.9,88.2,1455.6,33.5,Steep Ghat,national_highway,0.804,1,7,4,0,0
2025-07-30T11:00:00+00:00,RD-NER-01,Tawang Border Access,2.5,21.2,12.7,80.4,33.0,57.5,9.1,0,53.8,177.1,2807.5,37.7,High Mountain Ridge,arterial,0.692,1,7,11,0,1
2025-07-30T11:00:00+00:00,NH-37,Kaziranga Flood Bypass,3.4,22.2,10.8,79.2,20.8,30.3,8.4,0,87.8,197.9,52.5,5.9,Plain,national_highway,0.539,1,7,11,1,0
2025-07-30T12:00:00+00:00,RD-NER-02,Aizawl-Lunglei Ridge Pass,0.0,0.0,0.0,9.6,34.9,60.7,9.5,0,45.6,144.2,1090.3,29.8,Steep Ghat,arterial,0.71,1,7,12,0,1
2025-07-30T12:00:00+00:00,NH-2,Guwahati-Shillong-Imphal,0.0,0.0,0.0,8.8,22.0,32.6,10.2,0,85.8,219.1,1381.7,33.4,Steep Ghat,national_highway,0.772,1,7,12,1,1
2025-07-30T14:00:00+00:00,NH-2,Guwahati-Shillong-Imphal,3.5,10.8,3.0,52.4,16.1,21.3,9.3,0,31.3,89.9,1485.3,29.0,Steep Ghat,national_highway,0.756,1,7,14,1,0
2025-07-30T15:00:00+00:00,SH-4,Haflong Hill Cut Route,7.3,33.0,13.6,99.4,22.1,36.6,8.0,0,53.7,124.8,817.0,29.2,Steep Ghat,state_highway,0.704,1,7,15,0,1
2025-07-30T15:00:00+00:00,NH-37,Kaziranga Flood Bypass,2.4,13.5,6.1,61.1,21.2,36.3,9.3,0,37.1,117.4,43.7,1.4,Plain,national_highway,0.491,1,7,15,0,0
2025-07-30T16:00:00+00:00,SH-4,Haflong Hill Cut Route,0.0,0.0,0.0,24.4,21.8,31.3,11.3,0,34.4,109.4,817.0,29.1,Steep Ghat,state_highway,0.75,1,7,16,0,0
2025-07-30T17:00:00+00:00,SH-4,Haflong Hill Cut Route,3.6,24.6,14.7,88.8,17.6,30.7,10.1,0,51.9,188.7,805.3,29.7,Steep Ghat,state_highway,0.744,1,7,17,0,1
2025-07-30T17:00:00+00:00,SH-4,Haflong Hill Cut Route,0.0,0.0,0.0,13.9,20.5,29.8,9.7,0,53.9,180.9,776.9,31.3,Steep Ghat,state_highway,0.703,1,7,17,0,0
2025-07-30T17:00:00+00:00,RD-NER-02,Aizawl-Lunglei Ridge Pass,0.0,0.0,0.0,15.9,14.8,22.6,9.0,0,65.1,226.0,1226.8,32.7,Steep Ghat,arterial,0.639,1,7,17,2,1
2025-07-30T20:00:00+00:00,SH-12,Mawkyrwat-Nongstoin Link,0.0,0.0,0.0,16.4,25.6,43.3,11.4,0,64.0,122.3,848.1,25.1,Foothill,state_highway,0.556,1,7,20,1,0
2025-07-30T22:00:00+00:00,SH-12,Mawkyrwat-Nongstoin Link,13.3,40.4,26.0,100.0,19.6,33.3,9.1,0,77.5,211.0,984.4,20.1,Foothill,state_highway,0.56,1,7,22,1,1
2025-07-31T01:00:00+00:00,RD-NER-02,Aizawl-Lunglei Ridge Pass,0.0,0.0,0.0,11.1,23.0,34.2,9.3,0,60.0,131.1,1204.4,34.5,Steep Ghat,arterial,0.598,1,7,1,0,0
2025-07-31T03:00:00+00:00,NH-29,Dimapur-Kohima Corridor,0.0,1.5,0.7,52.8,29.4,39.9,9.0,0,25.3,58.5,1407.1,33.1,Steep Ghat,national_highway,0.965,1,7,3,0,0
2025-07-31T03:00:00+00:00,RD-NER-01,Tawang Border Access,4.0,23.7,15.3,71.2,29.7,50.9,10.9,0,102.9,224.6,2791.3,48.2,High Mountain Ridge,arterial,0.645,1,7,3,0,1
2025-07-31T08:00:00+00:00,NH-6,Shillong-Jowai-Silchar,0.0,0.0,0.0,23.1,20.3,34.0,12.0,0,28.0,81.1,1391.6,36.5,Steep Ghat,national_highway,0.829,1,7,8,2,0
2025-07-31T09:00:00+00:00,RD-NER-01,Tawang Border Access,5.0,29.5,9.7,87.6,8.5,15.0,10.3,0,91.4,171.5,2780.0,39.6,High Mountain Ridge,arterial,0.69,1,7,9,0,1
2025-07-31T09:00:00+00:00,RD-NER-02,Aizawl-Lunglei Ridge Pass,0.0,0.0,0.0,8.0,17.6,22.9,10.0,0,22.7,54.1,1199.1,39.1,Steep Ghat,arterial,0.638,1,7,9,0,0
2025-07-31T10:00:00+00:00,NH-27,Guwahati-Nagaon-Lumding,0.0,0.7,0.3,53.8,25.4,39.8,9.1,0,26.5,80.9,131.0,5.8,Plain,national_highway,0.436,1,7,10,0,0
2025-07-31T10:00:00+00:00,NH-6,Shillong-Jowai-Silchar,39.8,197.6,115.7,100.0,33.6,59.8,1.7,1,74.9,208.2,1407.1,32.6,Steep Ghat,national_highway,0.748,1,7,10,0,1
2025-07-31T11:00:00+00:00,NH-29,Dimapur-Kohima Corridor,0.0,22.2,9.9,69.8,27.3,42.5,9.4,0,27.9,80.3,1317.5,35.5,Steep Ghat,national_highway,0.911,1,7,11,0,1
2025-07-31T13:00:00+00:00,NH-10,Siliguri-Gangtok Highway,0.0,9.7,4.9,61.6,23.8,42.5,10.9,0,30.2,120.5,1683.8,36.0,High Mountain Ridge,national_highway,0.964,1,7,13,1,1
2025-07-31T13:00:00+00:00,NH-6,Shillong-Jowai-Silchar,0.0,0.0,0.0,22.1,17.2,26.0,10.1,0,43.2,157.9,1444.2,31.0,Steep Ghat,national_highway,0.863,1,7,13,2,1
2025-07-31T14:00:00+00:00,NH-2,Guwahati-Shillong-Imphal,16.3,61.2,34.3,100.0,21.2,30.9,5.5,1,49.0,170.0,1480.4,36.2,Steep Ghat,national_highway,0.857,1,7,14,1,1
2025-07-31T16:00:00+00:00,RD-NER-02,Aizawl-Lunglei Ridge Pass,9.6,40.6,18.5,100.0,18.2,30.1,10.1,0,88.0,192.3,1199.3,29.9,Steep Ghat,arterial,0.716,1,7,16,2,1
2025-07-31T20:00:00+00:00,NH-10,Siliguri-Gangtok Highway,5.8,25.1,10.3,81.9,23.5,34.1,10.6,0,85.5,216.1,1613.5,35.3,High Mountain Ridge,national_highway,0.885,1,7,20,0,1
2025-07-31T21:00:00+00:00,RD-NER-01,Tawang Border Access,2.4,16.0,8.1,77.4,23.7,34.1,7.4,0,12.6,33.5,2776.3,44.2,High Mountain Ridge,arterial,0.689,1,7,21,0,1
2025-07-31T23:00:00+00:00,NH-10,Siliguri-Gangtok Highway,0.0,0.0,0.0,18.0,25.0,42.0,9.5,0,26.3,103.5,1715.5,45.8,High Mountain Ridge,national_highway,0.958,1,7,23,2,1
2025-08-01T04:00:00+00:00,RD-NER-02,Aizawl-Lunglei Ridge Pass,0.0,35.3,18.0,86.7,14.0,23.8,8.1,0,65.2,209.8,1183.3,37.1,Steep Ghat,arterial,0.644,1,8,4,5,1
2025-08-01T05:00:00+00:00,RD-NER-01,Tawang Border Access,0.0,6.1,2.0,46.0,17.8,23.3,9.5,0,56.4,133.7,2787.6,50.0,High Mountain Ridge,arterial,0.695,1,8,5,1,1
2025-08-01T07:00:00+00:00,RD-NER-02,Aizawl-Lunglei Ridge Pass,0.0,0.0,0.0,13.0,18.6,25.2,10.3,0,10.2,45.7,1136.4,41.5,Steep Ghat,arterial,0.751,1,8,7,0,0
2025-08-01T09:00:00+00:00,NH-37,Kaziranga Flood Bypass,7.9,46.8,13.6,100.0,36.2,56.2,10.2,0,21.8,57.2,66.0,1.0,Plain,national_highway,0.55,1,8,9,0,0
2025-08-01T09:00:00+00:00,NH-27,Guwahati-Nagaon-Lumding,8.5,50.8,16.3,100.0,25.6,34.7,8.7,0,44.3,144.7,60.1,2.9,Plain,national_highway,0.453,1,8,9,0,0
2025-08-01T15:00:00+00:00,NH-29,Dimapur-Kohima Corridor,4.6,25.7,15.7,88.4,24.7,33.5,8.3,0,29.0,81.9,1400.3,30.5,Steep Ghat,national_highway,0.895,1,8,15,0,1
2025-08-01T16:00:00+00:00,NH-29,Dimapur-Kohima Corridor,0.0,0.0,0.0,21.4,28.3,50.4,9.7,0,64.3,210.5,1557.2,31.9,Steep Ghat,national_highway,0.907,1,8,16,2,0
2025-08-01T17:00:00+00:00,NH-2,Guwahati-Shillong-Imphal,2.7,14.0,3.9,67.3,39.5,56.0,8.5,0,103.6,240.4,1414.8,35.8,Steep Ghat,national_highway,0.767,1,8,17,2,1
2025-08-01T17:00:00+00:00,NH-27,Guwahati-Nagaon-Lumding,10.6,56.2,29.6,100.0,27.0,39.1,8.5,1,97.9,277.3,40.0,5.0,Plain,national_highway,0.384,1,8,17,0,0
2025-08-01T17:00:00+00:00,NH-27,Guwahati-Nagaon-Lumding,0.0,3.7,1.0,47.8,13.0,19.7,10.4,0,25.0,73.6,41.9,9.1,Plain,national_highway,0.334,1,8,17,0,0
2025-08-01T20:00:00+00:00,NH-2,Guwahati-Shillong-Imphal,0.0,8.8,2.3,46.8,25.6,42.6,12.0,0,68.0,241.1,1477.7,29.0,Steep Ghat,national_highway,0.704,1,8,20,3,1
2025-08-01T21:00:00+00:00,RD-NER-01,Tawang Border Access,0.3,8.0,3.0,53.9,18.8,25.1,10.4,0,39.1,138.2,2830.1,40.1,High Mountain Ridge,arterial,0.659,1,8,21,0,0
2025-08-01T22:00:00+00:00,NH-2,Guwahati-Shillong-Imphal,3.9,25.7,6.5,97.2,18.9,29.5,8.2,0,9.5,25.4,1396.2,34.1,Steep Ghat,national_highway,0.744,1,8,22,0,0
2025-08-01T23:00:00+00:00,RD-NER-01,Tawang Border Access,0.0,8.6,3.9,61.6,33.2,59.1,11.7,0,15.7,53.2,2781.2,45.7,High Mountain Ridge,arterial,0.618,1,8,23,1,1
2025-08-02T01:00:00+00:00,NH-2,Guwahati-Shillong-Imphal,0.0,9.9,5.2,59.8,20.7,32.8,11.3,0,47.3,146.5,1493.3,26.3,Steep Ghat,national_highway,0.768,1,8,1,2,1
2025-08-02T07:00:00+00:00,NH-6,Shillong-Jowai-Silchar,7.9,36.6,12.2,100.0,22.7,37.5,10.9,0,99.4,240.4,1374.6,34.2,Steep Ghat,national_highway,0.736,1,8,7,1,1
2025-08-02T08:00:00+00:00,NH-6,Shillong-Jowai-Silchar,0.0,0.0,0.0,16.6,36.6,52.2,12.0,0,99.2,272.8,1328.8,36.4,Steep Ghat,national_highway,0.772,1,8,8,2,1
2025-08-02T10:00:00+00:00,NH-37,Kaziranga Flood Bypass,3.9,27.3,11.5,89.6,19.1,32.7,11.7,0,55.6,139.0,40.0,5.7,Plain,national_highway,0.56,1,8,10,0,0
2025-08-02T10:00:00+00:00,SH-12,Mawkyrwat-Nongstoin Link,0.0,0.0,0.0,18.5,14.7,26.2,11.1,0,22.2,63.5,1020.4,25.4,Foothill,state_highway,0.604,1,8,10,0,0
2025-08-02T12:00:00+00:00,NH-2,Guwahati-Shillong-Imphal,0.0,0.0,0.0,10.7,19.5,29.6,11.5,0,23.5,57.0,1427.3,31.7,Steep Ghat,national_highway,0.771,1,8,12,2,0
2025-08-02T14:00:00+00:00,NH-27,Guwahati-Nagaon-Lumding,0.0,0.0,0.0,6.5,24.2,38.2,7.8,0,47.5,145.2,77.6,1.0,Plain,national_highway,0.366,1,8,14,0,0
2025-08-02T14:00:00+00:00,NH-6,Shillong-Jowai-Silchar,0.0,3.7,1.7,43.8,3.3,5.9,8.3,0,19.4,71.5,1300.1,28.3,Steep Ghat,national_highway,0.947,1,8,14,1,0
2025-08-02T15:00:00+00:00,SH-4,Haflong Hill Cut Route,4.0,24.1,8.4,88.6,22.6,31.4,9.8,0,90.2,251.9,838.1,29.4,Steep Ghat,state_highway,0.86,1,8,15,1,1
2025-08-02T19:00:00+00:00,RD-NER-01,Tawang Border Access,5.9,36.3,14.8,96.6,17.5,27.4,8.4,0,64.7,212.6,2941.2,41.0,High Mountain Ridge,arterial,0.784,1,8,19,0,1
2025-08-02T20:00:00+00:00,NH-6,Shillong-Jowai-Silchar,0.0,0.0,0.0,16.6,27.9,45.8,11.2,0,34.6,131.7,1469.5,32.2,Steep Ghat,national_highway,0.823,1,8,20,1,1
2025-08-03T00:00:00+00:00,NH-6,Shillong-Jowai-Silchar,5.8,30.8,16.5,78.7,24.4,34.1,9.0,0,35.0,103.2,1392.7,38.1,Steep Ghat,national_highway,0.844,1,8,0,4,1
2025-08-03T01:00:00+00:00,RD-NER-02,Aizawl-Lunglei Ridge Pass,1.7,11.1,3.6,51.4,27.5,48.1,9.8,0,45.7,139.1,1230.8,29.0,Steep Ghat,arterial,0.578,1,8,1,0,1
2025-08-03T05:00:00+00:00,RD-NER-01,Tawang Border Access,20.8,77.7,43.2,100.0,31.9,43.0,1.3,0,80.3,224.0,2830.2,39.7,High Mountain Ridge,arterial,0.747,1,8,5,0,1
2025-08-03T05:00:00+00:00,NH-29,Dimapur-Kohima Corridor,39.8,182.5,52.0,100.0,40.5,71.4,1.7,1,99.0,335.3,1516.3,40.1,Steep Ghat,national_highway,0.936,1,8,5,3,1
2025-08-03T05:00:00+00:00,NH-10,Siliguri-Gangtok Highway,0.0,0.0,0.0,16.8,21.6,34.2,10.3,0,2.5,33.9,1683.4,37.3,High Mountain Ridge,national_highway,0.884,1,8,5,2,0
2025-08-03T05:00:00+00:00,RD-NER-01,Tawang Border Access,0.0,19.8,11.7,72.6,31.2,48.4,11.0,0,59.5,160.1,2867.0,43.1,High Mountain Ridge,arterial,0.672,1,8,5,0,1
2025-08-03T11:00:00+00:00,NH-37,Kaziranga Flood Bypass,0.0,0.0,0.0,11.7,22.3,30.1,9.7,0,67.0,186.3,40.0,3.0,Plain,national_highway,0.522,1,8,11,2,0
2025-08-03T17:00:00+00:00,RD-NER-02,Aizawl-Lunglei Ridge Pass,0.0,0.0,0.0,12.8,25.0,41.8,11.9,0,42.4,119.2,1169.3,33.9,Steep Ghat,arterial,0.639,1,8,17,0,0
2025-08-03T17:00:00+00:00,RD-NER-01,Tawang Border Access,0.0,0.0,0.0,11.6,20.1,30.3,12.0,0,121.6,364.5,2769.3,45.1,High Mountain Ridge,arterial,0.665,1,8,17,2,1
2025-08-03T17:00:00+00:00,RD-NER-01,Tawang Border Access,0.0,11.7,6.2,57.0,15.0,26.0,9.0,0,30.6,88.1,2828.1,43.1,High Mountain Ridge,arterial,0.68,1,8,17,1,1
2025-08-03T17:00:00+00:00,SH-12,Mawkyrwat-Nongstoin Link,0.0,19.9,8.9,67.6,28.6,38.5,11.3,0,11.6,32.8,976.1,17.1,Foothill,state_highway,0.58,1,8,17,0,0
2025-08-03T18:00:00+00:00,RD-NER-02,Aizawl-Lunglei Ridge Pass,0.0,5.1,2.4,67.7,11.2,19.7,10.4,0,36.3,95.9,1219.2,28.7,Steep Ghat,arterial,0.67,1,8,18,0,0
2025-08-03T20:00:00+00:00,RD-NER-01,Tawang Border Access,11.7,50.7,22.3,100.0,30.5,48.2,3.3,0,39.9,83.0,2852.2,43.0,High Mountain Ridge,arterial,0.689,1,8,20,0,1
2025-08-03T23:00:00+00:00,NH-10,Siliguri-Gangtok Highway,0.0,0.0,0.0,5.4,12.5,20.5,9.4,0,12.9,28.3,1579.5,36.8,High Mountain Ridge,national_highway,0.776,1,8,23,3,0
2025-08-04T02:00:00+00:00,NH-10,Siliguri-Gangtok Highway,21.3,98.3,43.8,100.0,35.6,59.7,1.0,0,66.7,146.5,1557.5,43.3,High Mountain Ridge,national_highway,0.915,1,8,2,0,1
2025-08-04T07:00:00+00:00,SH-4,Haflong Hill Cut Route,0.0,0.0,0.0,23.3,17.6,29.8,10.8,0,68.9,188.7,839.7,31.1,Steep Ghat,state_highway,0.765,1,8,7,1,1
2025-08-04T11:00:00+00:00,RD-NER-02,Aizawl-Lunglei Ridge Pass,0.0,2.4,0.8,40.4,12.6,22.5,11.5,0,33.4,101.3,1187.5,27.0,Steep Ghat,arterial,0.683,1,8,11,0,0
2025-08-04T13:00:00+00:00,NH-29,Dimapur-Kohima Corridor,0.0,0.0,0.0,7.3,29.6,50.1,10.1,0,8.9,17.7,1431.7,42.6,Steep Ghat,national_highway,0.908,1,8,13,5,0
2025-08-04T17:00:00+00:00,RD-NER-01,Tawang Border Access,0.0,13.5,3.4,68.7,18.5,30.9,9.1,0,21.8,68.2,2803.4,40.7,High Mountain Ridge,arterial,0.665,1,8,17,0,1
2025-08-04T18:00:00+00:00,SH-12,Mawkyrwat-Nongstoin Link,0.0,0.0,0.0,12.1,17.1,29.5,10.6,0,51.9,157.3,980.7,21.3,Foothill,state_highway,0.567,1,8,18,0,0
2025-08-04T18:00:00+00:00,SH-12,Mawkyrwat-Nongstoin Link,0.0,0.6,0.2,30.0,22.0,30.0,7.9,0,47.4,122.4,991.1,23.5,Foothill,state_highway,0.609,1,8,18,0,1
2025-08-04T19:00:00+00:00,NH-27,Guwahati-Nagaon-Lumding,0.0,0.0,0.0,22.4,25.8,45.1,8.4,0,90.7,218.1,78.4,3.7,Plain,national_highway,0.348,1,8,19,0,0
2025-08-05T00:00:00+00:00,NH-29,Dimapur-Kohima Corridor,2.1,16.8,6.8,79.2,19.0,27.8,9.1,0,26.7,75.8,1431.1,39.4,Steep Ghat,national_highway,0.883,1,8,0,4,1
2025-08-05T01:00:00+00:00,SH-12,Mawkyrwat-Nongstoin Link,0.0,6.9,3.6,41.5,15.1,25.4,7.9,0,22.6,78.0,985.5,18.4,Foothill,state_highway,0.594,1,8,1,1,0
2025-08-05T01:00:00+00:00,NH-10,Siliguri-Gangtok Highway,0.0,9.4,4.4,56.2,20.6,34.2,10.9,0,19.2,53.5,1648.3,44.0,High Mountain Ridge,national_highway,0.941,1,8,1,0,0
2025-08-05T04:00:00+00:00,NH-27,Guwahati-Nagaon-Lumding,0.0,0.0,0.0,6.7,12.8,18.7,11.1,0,79.3,246.2,149.0,6.4,Plain,national_highway,0.267,1,8,4,1,0
2025-08-05T05:00:00+00:00,NH-2,Guwahati-Shillong-Imphal,65.8,183.9,51.4,100.0,52.4,83.3,1.2,1,152.4,368.6,1390.1,29.3,Steep Ghat,national_highway,0.821,1,8,5,2,1
2025-08-05T06:00:00+00:00,SH-12,Mawkyrwat-Nongstoin Link,0.0,5.7,2.4,54.4,19.9,35.3,6.7,0,12.3,25.0,1032.5,22.9,Foothill,state_highway,0.577,1,8,6,0,0
2025-08-05T06:00:00+00:00,NH-37,Kaziranga Flood Bypass,0.0,0.0,0.0,9.5,20.4,35.6,8.9,0,15.2,44.1,117.3,7.2,Plain,national_highway,0.557,1,8,6,1,0
2025-08-05T08:00:00+00:00,RD-NER-02,Aizawl-Lunglei Ridge Pass,3.7,15.2,4.8,62.7,15.5,24.7,9.6,0,9.4,45.8,1258.0,34.8,Steep Ghat,arterial,0.754,1,8,8,4,0
2025-08-05T08:00:00+00:00,SH-12,Mawkyrwat-Nongstoin Link,54.0,216.6,120.0,100.0,31.4,42.2,0.7,1,96.2,237.2,874.0,22.5,Foothill,state_highway,0.628,1,8,8,1,1
2025-08-05T09:00:00+00:00,NH-6,Shillong-Jowai-Silchar,49.9,253.6,120.0,100.0,35.0,59.5,0.4,1,88.3,270.0,1362.4,37.2,Steep Ghat,national_highway,0.754,1,8,9,1,1
2025-08-05T13:00:00+00:00,NH-29,Dimapur-Kohima Corridor,0.0,1.8,0.9,61.4,16.9,26.3,9.4,0,32.3,104.7,1424.1,38.5,Steep Ghat,national_highway,0.842,1,8,13,2,1
2025-08-05T20:00:00+00:00,NH-6,Shillong-Jowai-Silchar,0.2,5.5,2.4,60.8,16.4,28.6,7.3,0,9.1,32.0,1392.9,33.2,Steep Ghat,national_highway,0.871,1,8,20,2,0
2025-08-05T21:00:00+00:00,SH-4,Haflong Hill Cut Route,0.0,0.0,0.0,21.3,31.1,40.9,10.2,0,54.6,185.8,828.4,30.5,Steep Ghat,state_highway,0.766,1,8,21,2,1
2025-08-05T22:00:00+00:00,SH-12,Mawkyrwat-Nongstoin Link,9.6,39.1,21.6,100.0,24.2,39.6,7.7,0,66.8,234.6,965.3,25.0,Foothill,state_highway,0.674,1,8,22,0,1
2025-08-06T00:00:00+00:00,NH-2,Guwahati-Shillong-Imphal,0.0,0.0,0.0,23.9,24.8,42.5,8.6,0,44.9,120.0,1512.3,32.5,Steep Ghat,national_highway,0.713,1,8,0,0,0
2025-08-06T01:00:00+00:00,NH-6,Shillong-Jowai-Silchar,0.0,2.3,1.2,36.8,13.2,17.9,11.2,0,56.7,139.5,1387.0,32.5,Steep Ghat,national_highway,0.878,1,8,1,3,1
2025-08-06T04:00:00+00:00,NH-6,Shillong-Jowai-Silchar,0.0,0.0,0.0,23.1,4.1,5.6,5.8,0,27.1,65.0,1311.8,36.0,Steep Ghat,national_highway,0.845,1,8,4,2,0
2025-08-06T05:00:00+00:00,NH-29,Dimapur-Kohima Corridor,0.0,0.0,0.0,21.6,4.4,6.4,8.2,0,56.6,193.6,1502.7,34.6,Steep Ghat,national_highway,0.902,1,8,5,0,1
2025-08-06T15:00:00+00:00,NH-27,Guwahati-Nagaon-Lumding,20.5,75.3,33.4,100.0,25.8,38.2,1.7,1,75.3,239.2,40.0,6.0,Plain,national_highway,0.382,1,8,15,3,1
2025-08-06T21:00:00+00:00,NH-2,Guwahati-Shillong-Imphal,8.3,38.8,11.9,100.0,21.8,35.7,9.5,0,59.3,177.0,1389.1,37.0,Steep Ghat,national_highway,0.594,1,8,21,0,1
2025-08-06T21:00:00+00:00,NH-6,Shillong-Jowai-Silchar,0.0,0.0,0.0,8.3,22.6,33.8,9.0,0,39.5,117.5,1343.7,37.4,Steep Ghat,national_highway,0.848,1,8,21,0,0
2025-08-06T21:00:00+00:00,RD-NER-01,Tawang Border Access,0.0,0.0,0.0,9.5,13.3,23.4,12.0,0,19.9,57.4,2769.3,39.1,High Mountain Ridge,arterial,0.745,1,8,21,0,0
2025-08-06T23:00:00+00:00,NH-2,Guwahati-Shillong-Imphal,0.0,0.0,0.0,11.0,18.2,29.2,12.0,0,13.3,47.7,1463.8,33.1,Steep Ghat,national_highway,0.691,1,8,23,0,0
2025-08-07T00:00:00+00:00,RD-NER-01,Tawang Border Access,18.0,71.6,44.8,100.0,16.6,24.4,8.3,0,71.4,165.2,2930.5,33.0,High Mountain Ridge,arterial,0.733,1,8,0,2,1
2025-08-07T00:00:00+00:00,SH-12,Mawkyrwat-Nongstoin Link,0.0,0.0,0.0,5.0,13.3,21.0,7.7,0,63.9,185.5,905.2,21.7,Foothill,state_highway,0.589,1,8,0,3,1
2025-08-07T01:00:00+00:00,NH-6,Shillong-Jowai-Silchar,0.0,0.0,0.0,11.5,12.7,19.2,10.9,0,63.7,169.5,1434.7,38.3,Steep Ghat,national_highway,0.817,1,8,1,1,1
2025-08-07T01:00:00+00:00,NH-6,Shillong-Jowai-Silchar,0.0,0.0,0.0,24.2,32.5,55.9,6.9,0,90.7,254.7,1477.6,36.4,Steep Ghat,national_highway,0.838,1,8,1,0,1
2025-08-07T05:00:00+00:00,NH-10,Siliguri-Gangtok Highway,12.4,43.8,23.0,97.5,29.2,41.5,6.7,0,105.8,349.9,1628.8,40.4,High Mountain Ridge,national_highway,0.99,1,8,5,2,1
2025-08-07T06:00:00+00:00,NH-10,Siliguri-Gangtok Highway,0.0,0.0,0.0,6.9,6.3,9.6,12.0,0,35.4,90.9,1645.0,47.5,High Mountain Ridge,national_highway,0.929,1,8,6,2,1
